media_id,split,group_id,notes
IMG_007506,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007507,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007508,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007509,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007510,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007511,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007512,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007513,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007514,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007515,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007516,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007517,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007518,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007519,validation,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007320,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007321,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007322,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007323,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007324,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007325,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007326,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007327,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007328,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007329,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007330,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007331,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007332,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007333,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007334,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007335,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007336,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007337,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007338,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007339,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007340,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007341,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007342,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007343,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007344,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007345,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007346,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007347,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007348,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007349,train,POV_PARKING_B1_HN01_GATE_QUEUE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007350,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007351,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007352,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007353,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007354,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007355,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007356,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007357,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007358,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007359,validation,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007360,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007361,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007362,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007363,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007364,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007365,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007366,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007367,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007368,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007369,holdout,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007370,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007371,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007372,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007373,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007374,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007375,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007376,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007377,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007378,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007379,train,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007380,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007381,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007382,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007383,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007384,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007385,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007386,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007387,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007388,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007389,validation,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007390,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007391,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007392,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007393,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007394,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007395,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007396,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007397,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007398,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007399,train,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007677,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007678,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007679,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007680,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007681,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007682,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007683,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007684,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007685,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007686,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007687,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007688,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007689,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007690,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007691,train,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007692,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007693,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007694,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007695,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007696,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007697,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007698,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007699,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007700,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007701,validation,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007702,holdout,POV_PARKING_B1_U03_VEHICLE_CUT_BY_FRAME_EDGE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007703,holdout,POV_PARKING_B1_U03_VEHICLE_CUT_BY_FRAME_EDGE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007704,holdout,POV_PARKING_B1_U03_VEHICLE_CUT_BY_FRAME_EDGE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007705,holdout,POV_PARKING_B1_U03_VEHICLE_CUT_BY_FRAME_EDGE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007706,holdout,POV_PARKING_B1_U03_VEHICLE_CUT_BY_FRAME_EDGE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007707,train,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007708,train,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007709,train,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
IMG_007710,train,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,"parking_order_violation v1.1 group-level frozen split; train=DEV, validation=VAL, holdout=HOLDOUT; GT_BASIS=generation_intent"
