source_id,media_id,original_filename,relative_path,sha256,group_key,group_id,sample_role,event_label,split
151,IMG_007667,151_pov-b1-0151-p06-nose-or-tail-intrudes-aisle-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007667.png,cf31e9555cbf7ab14050ddd69c8c6e5ce484808ba799af57987bffdff74863a6,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
152,IMG_007668,152_pov-b1-0152-p06-nose-or-tail-intrudes-aisle-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007668.png,823a33f3c75ca265f8a1e877793ae7886f611cf4c27b7e2842322530426d45ba,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
153,IMG_007669,153_pov-b1-0153-p06-nose-or-tail-intrudes-aisle-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007669.png,973c4d60be96fb1f813d494319612fb45ea68b742a98818d6ec2e361ab23cbd9,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
154,IMG_007670,154_pov-b1-0154-p06-nose-or-tail-intrudes-aisle-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007670.png,1187fe6b255d5ee87d4f59fc5f2a683c935d5772a8873049a853e2873bc28790,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
155,IMG_007671,155_pov-b1-0155-p06-nose-or-tail-intrudes-aisle-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007671.png,8c0f04a6f1dcb825818c091878dd9bf1278a055de6ef88f7bd09a5ce0fb7e201,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
156,IMG_007672,156_pov-b1-0156-p06-nose-or-tail-intrudes-aisle-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007672.png,9725aa8099cea39db019c02b5379a87707c1942f7fd5406e29f4c999457d9b18,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
157,IMG_007673,157_pov-b1-0157-p06-nose-or-tail-intrudes-aisle-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007673.png,e429453485e61c4e85cf969157ace0642c13ad6f110e4b309da44ff8bee507da,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
158,IMG_007674,158_pov-b1-0158-p06-nose-or-tail-intrudes-aisle-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007674.png,c6a3eb92e09bbf95d9f5c8ec53fa31254731a8b1c6ab082c35e1a6d5b94bdba8,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
159,IMG_007675,159_pov-b1-0159-p06-nose-or-tail-intrudes-aisle-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007675.png,d48f89c3f3cf808779ab1cbc27a9b201d1eab407ee665ea4cc09fd60481ff2fd,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
160,IMG_007676,160_pov-b1-0160-p06-nose-or-tail-intrudes-aisle-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007676.png,c6ed50d74f14220244fdc0139f63b385b991d76db96578c2774a0f5b5d517078,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout
161,IMG_007400,161_pov-b1-0161-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007400.png,7f3de5c6d827c4067654c3198fd1428125e8d47442919b155f33202f47efdb85,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
162,IMG_007401,162_pov-b1-0162-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007401.png,45342b5cb0677a3138f80ecaba27629feb72ef0bac1c55eb5ad4e1bf4f4ae01e,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
163,IMG_007402,163_pov-b1-0163-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007402.png,4c8d02f45fec31a9676e7cea79ffb758886f6168d0cb60e091b860ad230d395a,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
164,IMG_007403,164_pov-b1-0164-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007403.png,a2d6c7ab1c437ce0dd12c6293ead4c79690bd0b8efc5876aac7f7d33b5022699,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
165,IMG_007404,165_pov-b1-0165-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007404.png,fd620718986af31c5d6919dcdac1b8afacf698dc1b3e72a1bf1755d7e1186959,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
166,IMG_007405,166_pov-b1-0166-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007405.png,b35e008ae423a47a7ee5d2d61fc6aeea77f15be5c1fea62fa4fe74fdd8c5a905,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
167,IMG_007406,167_pov-b1-0167-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007406.png,29ec4c3b22cff64f0ae2d6aa0c995a7c7d5715b9645e48d0f1dc1fad83077cd3,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
168,IMG_007407,168_pov-b1-0168-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007407.png,6c7f543efc3bac384192ea80dc354ef5c2d686fee20dc396b2da07e6303f1313,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
169,IMG_007408,169_pov-b1-0169-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007408.png,b5d797c12a9f7c7e91423ead73307c8f2c925479b945a374b391eaf158c23446,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
170,IMG_007409,170_pov-b1-0170-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007409.png,d977930f49315480a10fca850bfeec78ede8891ffaae03d4f66f1e384f161232,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
171,IMG_007410,171_pov-b1-0171-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007410.png,a15dd870ed18c2f7dd2b55b48fa7002727bbad6211c082185cd13ae4703f1c67,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
172,IMG_007411,172_pov-b1-0172-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007411.png,9c874375dfbdc973a62be948d13a36dba7e286fb7bd8e4a0d1f6e1282767cf3a,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
173,IMG_007412,173_pov-b1-0173-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007412.png,43d2a9243e399caae8e2b2e320e24b779b8538584182bb3c24d5f307377f7b9f,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
174,IMG_007413,174_pov-b1-0174-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007413.png,964cb2b1c0aa78e862c2463199ceb11e2c5d71d150972a4c8ad8fbcaa21c3c93,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
175,IMG_007414,175_pov-b1-0175-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007414.png,74853e04c5b4f56f62c5ddc3c6c551ac35f4635791395c011c58250737c55d98,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
176,IMG_007415,176_pov-b1-0176-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007415.png,ba77818233dad6511976c38724ba8279b88d6cb9386dc095f6f63a783f9fb234,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
177,IMG_007416,177_pov-b1-0177-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007416.png,3de4711cf3f912f8d82de7470cb705ae3dcf86da8eb554adb3862a0c1f16b0d2,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
178,IMG_007417,178_pov-b1-0178-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007417.png,526c4f582dc4677d143ee9873c493204d768f976f56cf7844cf23d54f78d5f46,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
179,IMG_007418,179_pov-b1-0179-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007418.png,2f2bc385e033d3b7c384904132df908132fb62a0c5407cc8ab374b5536b0615e,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
180,IMG_007419,180_pov-b1-0180-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007419.png,22057e8528147972427eacf883bfab5c029865ea712228a2f6626c3805722cba,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
181,IMG_007420,181_pov-b1-0181-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007420.png,21d01200396aaf286d278ecce76cc3e0396d424950b71a7d3cb8ad275f199738,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
182,IMG_007421,182_pov-b1-0182-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007421.png,5f8625423cc6bc8ba417126244478f4f670d6d6e012a0bf4134825949425cebb,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
183,IMG_007422,183_pov-b1-0183-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007422.png,736a8db5db257327cc6096edb10767c3e075188284022fe92108ee14e468aed4,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
184,IMG_007423,184_pov-b1-0184-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007423.png,ed8cfc97489a4302d06e64c7b1008603b5fc9d9fcb2e7a12131cb1d35979a643,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
185,IMG_007424,185_pov-b1-0185-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007424.png,df8524d07ca72eeb0ec383fc86cc23f3cca87b5cbceba1305f9abad3dc4f8d50,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
186,IMG_007425,186_pov-b1-0186-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007425.png,76812f06edf5e1ac60c11bbec63e9ecc66186ce805ccb42639352654016799a2,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
187,IMG_007426,187_pov-b1-0187-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007426.png,e4bb255312f3d10d4e0c47763220d4f5c9758f20a5e6c81e9e2a352fcfa95883,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
188,IMG_007427,188_pov-b1-0188-n01-standard-inside-bay-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007427.png,d281e6f348b58dcee682bba3e59178d1549b4993715008b3c513b58c07467fc1,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
189,IMG_007428,189_pov-b1-0189-n01-standard-inside-bay-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007428.png,b137d0b13f111b6ef733e7f324ec62206ba6b93a1f94d72f76f4d186f9475376,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
190,IMG_007429,190_pov-b1-0190-n01-standard-inside-bay-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007429.png,fd91a82c1e3107317fb53bba0612e4a0696c247cb423aaec106ac538f65f57e2,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train
191,IMG_007430,191_pov-b1-0191-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007430.png,9c96d5b38480a64143b7712c98cda01a4a1524623de4f343525028b2ccf72e04,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
192,IMG_007431,192_pov-b1-0192-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007431.png,12a266ff8e68ef3ac08a0ed7ed218aeda5573d9e8062c6d31b751109d4b85774,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
193,IMG_007432,193_pov-b1-0193-n02-close-to-line-but-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007432.png,7fbdf3b19317df2b2bbd4e6bab8233b95be0465c102cadfd42402fe1826db413,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
194,IMG_007433,194_pov-b1-0194-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007433.png,fe27c8d6c0d9cfdcba4731469fba5b69473e539303c8a574778da7d5ec654da7,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
195,IMG_007434,195_pov-b1-0195-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007434.png,93dd939223de70108af0443626c0300c4679d768b35b03eab61a3028f01b0b51,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
196,IMG_007435,196_pov-b1-0196-n02-close-to-line-but-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007435.png,cddfdcb5f1820caf15f7f727e9f73b9a436da73f8b957ed5939e82be872ac0cd,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
197,IMG_007436,197_pov-b1-0197-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007436.png,d8c0377533185c5d9741d2eef6331658b774033b30e409d24a1c0be26a5c89ec,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
198,IMG_007437,198_pov-b1-0198-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007437.png,3a637b79547a92bb435dd72e3d2ab99539a5b2d7d4d40965598dc7ae9e23e249,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
199,IMG_007438,199_pov-b1-0199-n02-close-to-line-but-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007438.png,9d6bba41476bd4a27ae843b7e7b21bd62715a1b3a221e9d527498c95f8ad5c5d,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
200,IMG_007439,200_pov-b1-0200-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007439.png,835f06485702c981bd83883595d6a804413fc90061427930bd1b0a25cab79c53,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
201,IMG_007440,201_pov-b1-0201-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007440.png,e586ae3cb1f17ce460ce333a010827741c1b0936c52935bf47b172129443186a,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
202,IMG_007441,202_pov-b1-0202-n02-close-to-line-but-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007441.png,de3ddd394963052848852c12cc05224abd0587bef061f56c9d9fc25fa12803b5,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
203,IMG_007442,203_pov-b1-0203-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007442.png,cf9599d0f02cc07b21557505cde20cf5c9ae7cafb02c72e70c4e13411f2f7d9f,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
204,IMG_007443,204_pov-b1-0204-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007443.png,de0658b1669b1b96d661a97dab333d9e92e010c3866fed5709f3659b099e61b5,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
205,IMG_007444,205_pov-b1-0205-n02-close-to-line-but-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007444.png,9ea5080d4cd9cfe109f9fb1b3f312cdf1b85bc7552e8d3035df54336212133d9,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
206,IMG_007445,206_pov-b1-0206-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007445.png,e2488304c57c05fbeb2bec2ee0ba020cc4af5b8c577da633a862d5593d40a598,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
207,IMG_007446,207_pov-b1-0207-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007446.png,c2cfddc197039dca12b375eeeeda2d13fa5d17adfd43ebabcb883f11bb8f3b53,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
208,IMG_007447,208_pov-b1-0208-n02-close-to-line-but-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007447.png,92eb767f556842b1ee61dc1e440a26a1a60f6a2edf892e72e4a29c9838117e0b,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
209,IMG_007448,209_pov-b1-0209-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007448.png,27c1665d9965bc76ea486a6e716c598da19604e3d412b34f7523f23f82f2b392,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
210,IMG_007449,210_pov-b1-0210-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007449.png,e82782bc39ef9899001bd720d28c4535d6c62e07d6ede16d23b9669968689367,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
211,IMG_007450,211_pov-b1-0211-n02-close-to-line-but-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007450.png,dfcabcaf60309258982b2f14a2079537b4c0d67d831f2d2bd838649f9c4cbfca,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
212,IMG_007451,212_pov-b1-0212-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007451.png,f895fd5f9d83232f4e929e529c8d3a2d3eff103aa6cd29fd27614a88796ffd9d,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
213,IMG_007452,213_pov-b1-0213-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007452.png,8cec4bebad215390b56fe9e6e5c35287e589043ed992daf9fb50a180b6ee7ca7,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
214,IMG_007453,214_pov-b1-0214-n02-close-to-line-but-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007453.png,8cd0d7dbbfacc8107b3c0b0245ce596d043193825b3be2e639fac4f2886f4a32,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
215,IMG_007454,215_pov-b1-0215-n02-close-to-line-but-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007454.png,31294814f4739ced23a5ed9eaf077869a62bc156987fdae30ca326c04393b233,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train
216,IMG_007455,216_pov-b1-0216-n03-diagonal-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007455.png,7c90b74b6df0fd3434c820c4803ea024860a81c84e42517027043157326fc5df,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
217,IMG_007456,217_pov-b1-0217-n03-diagonal-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007456.png,5eadba2bdd3b559941e3418bf1b3c2801ea86f5c3b47911aa9ec2ad3a152ba66,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
218,IMG_007457,218_pov-b1-0218-n03-diagonal-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007457.png,1b745feece129bbc2798c74d73ba20316c25da3d00927816f9e53a35acbf266c,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
219,IMG_007458,219_pov-b1-0219-n03-diagonal-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007458.png,2f6dd8c7f7b1dc80c0b1199d9644fd34b108952e096f9c7858f76927a34e7927,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
220,IMG_007459,220_pov-b1-0220-n03-diagonal-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007459.png,19459a59927d35caaeb247bb37d8f472f63c0beecd405ef7d87111fc22de55c0,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
221,IMG_007460,221_pov-b1-0221-n03-diagonal-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007460.png,3a0d96710923323d6a4c6a0b0dff53f415ddba191f0df7235c71761bddaf63c5,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
222,IMG_007461,222_pov-b1-0222-n03-diagonal-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007461.png,55ac15f83c52cd7d980acf073b3da3b7411e41706527b92767a3a6b91edb5f20,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
223,IMG_007462,223_pov-b1-0223-n03-diagonal-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007462.png,57b5c019085ffa8fdab1a502bca7dc47a9316763e6e20b4e110888978e362729,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
224,IMG_007463,224_pov-b1-0224-n03-diagonal-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007463.png,f4732bbb047872c395ede807cdb02d9291f777c00e963f7ccb7dc04f17a86e2a,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
225,IMG_007464,225_pov-b1-0225-n03-diagonal-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007464.png,8cf423ea5d5be88789429980f50c0ef31ea0aad8a4d4dede698bbd3cb8fde18d,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
