config_family_index,media_id,group_key,selected_rank,target_decision,target_trigger,caused_frame_positive,strong_separator,strong_in_bay,geometry_candidate_count
76,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
76,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
76,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
76,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
76,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
76,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
76,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
77,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
77,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
77,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
77,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
77,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
77,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
77,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
77,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
77,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
77,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
77,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
77,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
77,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
78,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
78,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
78,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
78,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
78,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
78,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
78,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
78,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
78,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
78,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
78,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
78,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
78,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
79,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
79,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
79,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
79,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
79,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
79,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
79,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
79,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
79,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
79,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
79,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
79,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
79,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
80,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
80,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
80,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
80,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
80,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
80,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
80,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
80,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
80,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
80,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
80,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
80,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
80,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
81,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
81,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
81,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
81,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
81,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
81,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
81,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
81,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
81,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
81,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
81,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
81,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
81,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
82,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
82,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
82,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
82,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
82,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
82,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
82,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
82,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
82,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
82,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
82,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
82,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
82,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
83,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
83,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
83,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
83,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
83,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
83,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
83,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
83,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
83,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
83,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
83,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
83,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
83,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
84,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
84,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
84,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
84,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
84,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
84,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
84,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
84,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
84,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
84,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
84,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
84,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
84,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
85,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
85,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
85,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
85,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
85,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
85,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
85,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
85,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
85,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
85,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
85,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
85,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
85,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
86,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
86,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
86,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
86,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
86,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
86,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
86,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
86,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
86,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
86,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
86,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
86,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
86,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
87,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
87,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
87,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
87,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
87,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
87,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
87,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
87,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
87,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
87,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
87,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
87,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
87,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
88,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
88,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
88,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
88,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
88,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
88,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
88,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
88,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
88,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
88,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
88,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
88,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
88,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
89,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
89,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
89,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
89,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
89,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
89,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
89,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
89,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
89,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
89,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
89,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
89,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
89,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
90,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
90,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
90,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
90,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
90,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
90,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
90,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
90,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
90,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
90,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
90,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
90,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
90,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
91,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
91,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
91,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
91,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
91,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
91,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
