source_id,media_id,relative_path,sha256,group_key,group_id,sample_role,original_event_label,split,v1_2_gt,evaluation_scope,mapping_basis,gt_basis,gt_review_status
204,IMG_007443,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007443.png,de0658b1669b1b96d661a97dab333d9e92e010c3866fed5709f3659b099e61b5,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
205,IMG_007444,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007444.png,9ea5080d4cd9cfe109f9fb1b3f312cdf1b85bc7552e8d3035df54336212133d9,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
206,IMG_007445,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007445.png,e2488304c57c05fbeb2bec2ee0ba020cc4af5b8c577da633a862d5593d40a598,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
207,IMG_007446,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007446.png,c2cfddc197039dca12b375eeeeda2d13fa5d17adfd43ebabcb883f11bb8f3b53,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
208,IMG_007447,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007447.png,92eb767f556842b1ee61dc1e440a26a1a60f6a2edf892e72e4a29c9838117e0b,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
209,IMG_007448,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007448.png,27c1665d9965bc76ea486a6e716c598da19604e3d412b34f7523f23f82f2b392,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
210,IMG_007449,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007449.png,e82782bc39ef9899001bd720d28c4535d6c62e07d6ede16d23b9669968689367,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
211,IMG_007450,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007450.png,dfcabcaf60309258982b2f14a2079537b4c0d67d831f2d2bd838649f9c4cbfca,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
212,IMG_007451,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007451.png,f895fd5f9d83232f4e929e529c8d3a2d3eff103aa6cd29fd27614a88796ffd9d,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
213,IMG_007452,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007452.png,8cec4bebad215390b56fe9e6e5c35287e589043ed992daf9fb50a180b6ee7ca7,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
214,IMG_007453,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007453.png,8cd0d7dbbfacc8107b3c0b0245ce596d043193825b3be2e639fac4f2886f4a32,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
215,IMG_007454,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007454.png,31294814f4739ced23a5ed9eaf077869a62bc156987fdae30ca326c04393b233,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
231,IMG_007470,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007470.png,ffd96edec5b541b57c022e406a9df1206de9cd11f497f97b921590a4cb147d7a,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
232,IMG_007471,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007471.png,ac059b56b948ac0ce6268be123d237d90538e61de18d38979bebc673ad59cc32,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
233,IMG_007472,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007472.png,d6b1c1741a2716126fb5fbb0d7b295acd8cfab464f4844d24faf4c2e13c9935d,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
234,IMG_007473,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007473.png,6963503e93bc2af92aec117f79c47f050d7734bc32ab0900c816caebebcda90a,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
235,IMG_007474,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007474.png,e58b328a4a52ecc2064f6f4bad4305e22066c00c40a6faba21d4fa1ea7620390,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
236,IMG_007475,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007475.png,12fd7dbf02b80b458feeca8d85f023fa1bfaae40c62e28d4ac5c6f148975063a,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
237,IMG_007476,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007476.png,b513ba70194283db96a6c897f4d67a09789ea4893b94072702c6bdf38f7bd26d,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
238,IMG_007477,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007477.png,b7b0ec6c5da39a2c3881d794a1e28efe7977b10ee2ac04417c1c59ae30347d08,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
239,IMG_007478,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007478.png,840bcd3d87904bb688ac8f22053fe7aaaf290fca69f4a76a8eaa0aa95d43783c,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
240,IMG_007479,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007479.png,163293445dc411a5ef535fa6293fd4a203761de6a2dbaddcae2a90db43894425,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
241,IMG_007480,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007480.png,6661b6d76b99e8c6816eaed0de046f9db84359d70da9dbb6035d9c442a4b60a3,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
242,IMG_007481,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007481.png,402465f6c50956a489270d7214155e5651feae5f6a1ba0324096f8528792a918,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
243,IMG_007482,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007482.png,bcbb6a95abcc7db1c289432017fa8c43816591bf80c2b2d0878db27eb0f27501,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
244,IMG_007483,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007483.png,dddf5124ef2980ca694ac5ff14eae06e54f77818d7aa95695302667d2e17f6e1,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
245,IMG_007484,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007484.png,3fc0877161caa1e27785b4f5924c2ab9f42ce9b4bff2c52654c21f2e30f87ac8,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
281,IMG_007320,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007320.png,b37015b38be7e24bd3873e3d91ea54e8f2e713b46e6ee2b1ca13ffe12b0638e8,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
282,IMG_007321,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007321.png,1a9030f5890becb4d971e63490bd597baa3ca443e82cce3e657e52c52b2f8263,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
283,IMG_007322,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007322.png,4637690af777a63302a78904d8d7c9ec0bbf5ed4de0bc7fd6be11a185d698dc9,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
284,IMG_007323,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007323.png,9c6c0c08f5fd467e91ec69c821666ba76dbb4b20b61a731b8299d30722fa540d,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
285,IMG_007324,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007324.png,ac8ab05dad895aa89946b380b0c4ac667d91583a4062da483e770c82d9800f59,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
286,IMG_007325,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007325.png,99896b2f996c96671aafff8259139e133360e154edfdb68d6bc67b45f7378853,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
287,IMG_007326,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007326.png,acadd4c3f2591db383a714c3f755466bc550b3d41effafc2dc8e33238c34740c,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
288,IMG_007327,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007327.png,8c6a815148272f0e5e7437dc4b702e4570aa3917ebe023f284a9f5fa66d92688,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
289,IMG_007328,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007328.png,e21756f049ead7e77e259d9ba4ed7369db40e9ffe55a0c97e4e484923f79cc8e,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
290,IMG_007329,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007329.png,4c35aa30c3e6f91ff96a1e9a241f83c8b641ce8848d416c6cbea432c15a1d20c,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
291,IMG_007330,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007330.png,ef867c897d3753231b790a940846a860664ad5958257f3da2a0a7f2bb2510e22,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
292,IMG_007331,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007331.png,0975771dd7c05b53c2950c99d48bfb4c4b5d6ebc346bca8910513caafcb37966,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
293,IMG_007332,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007332.png,b66a6e967c3840611a37b7c40fff48e221521bcf6ebd98881b8dbdbf6d9fc153,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
294,IMG_007333,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007333.png,8b17ebad1f53508e569e77ee1cb2be75762aded915302cda25742ff22af09eca,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
295,IMG_007334,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007334.png,01298aead601e68833086750e340d126205a6b3994975e5d4307f96eeb46db5b,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
296,IMG_007335,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007335.png,f73e208308694a8649951e4af0e9d1e7bac401c2d84f45c29abb93f839ba4a3d,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
297,IMG_007336,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007336.png,584062c5c64113d51731b58b8b9a8bb2ba67b54c040d92100dd0bc213776d2da,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
298,IMG_007337,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007337.png,18fac90cca01f0d47ecb2b49ca4be90825e42961de9d137f8afa7e30a3eb4744,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
299,IMG_007338,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007338.png,7d66894dfe71178cc7addf312440b5202ddb5fca399d31623cc71bbb85ea5d8d,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
300,IMG_007339,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007339.png,f75d25a8eeda8e9453c989ac5c69f937ae9fe7ffbd867df0536abd4700d5533e,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
301,IMG_007340,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007340.png,64d2fbe4e310ae8115b2255e71585daebbed954bde03d8f46d6654c53105aa29,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
302,IMG_007341,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007341.png,3b25f76b665c447369972ed9429b62c4dd199ae608fd78fa801ce5b484909c2a,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
303,IMG_007342,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007342.png,5013e74edf5d0873384f2e3ac89e745a05fa17ae7743da0aff97481b3aef8a20,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
304,IMG_007343,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007343.png,17d41508f03896e6be2979d8d0fab41ddac4db4764d47332e0460a5e8953b848,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
305,IMG_007344,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007344.png,5529597cd994f92f974ce2e6d007b1ad1e01415efc2b134eee54964c4f34a3ae,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
306,IMG_007345,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007345.png,444949a5bb1ef4f274d25fcc0804048b37eaff9452c2cba40e4b599d10f05dfa,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
307,IMG_007346,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007346.png,2c36b5d0457dc0b06def434329cf8b10d6c10ec9026ce0f00bcf8452a5e04eca,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
308,IMG_007347,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007347.png,ef43e925f58c64765fd71b67d4621f91656afed05f4c84dc32cb0cf0b0462477,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
309,IMG_007348,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007348.png,811995a29ace32e6446ea2fa97bd9835db5b19c706746e280a47fa084a1ea155,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
310,IMG_007349,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007349.png,cc200060330faa0697ca33f1781fb3e190cd13dda00e63dff2cbb91f3ffecf01,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
331,IMG_007370,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007370.png,567bae0c556243c5c6176adcafdceb373c161fa47b582c2fd2dafeaff108e47c,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
332,IMG_007371,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007371.png,4492d4bc0bd671b7f9cc6211b4b8af4c9432769cfef3acfab6895d4991997f02,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
333,IMG_007372,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007372.png,6f7b3febfc0eee2c35220b77a32724e894fa8c39657623668bc1dac76707293c,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
334,IMG_007373,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007373.png,361f7a966583ee2a2c725b48ed94b189825fc339c253681e5f37789ecdda0177,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
335,IMG_007374,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007374.png,c369b4fcc2fb3905a50f84157acad67f599709a39b497c2592005f22898db7b4,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
336,IMG_007375,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007375.png,7d86413201ae0750997ed6e6cda7ed8581fdfd581b62d2eb184c60b5cf2514fd,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
337,IMG_007376,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007376.png,ca827918de8d22c0cd591284451d6fc435086c824b0a17cac917152375f24cc5,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
338,IMG_007377,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007377.png,021fad0e257f476152c3cbb12b778c1330235dc5245568fac23b3e14c2e1f2af,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
339,IMG_007378,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007378.png,b446c4d7d253aac202f0964fa646dab91969d690870ee31c9600f447f61297ae,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
340,IMG_007379,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007379.png,115d7f60d1099d93d6cbb63f7136361142d3f7a60a35fb0fc66a35a8b9060004,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
351,IMG_007390,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007390.png,9a44bdd551c0a406ec6b5cf35bb0e087d7f65eb18b94eba4674a265deb8e4f40,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
352,IMG_007391,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007391.png,0ce594a0007b3331bbf288fc927335b63679a360791bb17de1540de00dca2b14,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
353,IMG_007392,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007392.png,09f6d8c971bcafdb24b6dd32111a4ef16ea4a68175d113c31dc3d2a71382cf56,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
354,IMG_007393,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007393.png,8e98b0e2945a024316dbdcd0a03e37a0fcfa1e738866eb807616f0c40079bde2,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
