source,row_index,audit_record
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,7,"{""bbox"": ""[0.8620891571044922, 105.9199447631836, 125.618408203125, 170.16004943847656]"", ""class_name"": ""car"", ""confidence"": ""0.38850677013397217"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007547"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,8,"{""bbox"": ""[1826.2452392578125, 187.23092651367188, 1861.95556640625, 221.49501037597656]"", ""class_name"": ""car"", ""confidence"": ""0.5704654455184937"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007527"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0002"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S002""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,9,"{""bbox"": ""[1796.9527587890625, 187.36463928222656, 1827.330810546875, 214.1238555908203]"", ""class_name"": ""car"", ""confidence"": ""0.33559510111808777"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007527"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,10,"{""bbox"": ""[1869.17626953125, 182.7860870361328, 1909.6572265625, 226.22137451171875]"", ""class_name"": ""car"", ""confidence"": ""0.3130759000778198"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007527"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,11,"{""bbox"": ""[61.952022552490234, 246.67828369140625, 89.03802490234375, 267.5440979003906]"", ""class_name"": ""car"", ""confidence"": ""0.7015589475631714"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007542"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0002"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S002""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,12,"{""bbox"": ""[300.2928161621094, 212.8958740234375, 360.1736755371094, 273.2401428222656]"", ""class_name"": ""truck"", ""confidence"": ""0.4679276943206787"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007542"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,13,"{""bbox"": ""[19.093433380126953, 249.0658416748047, 50.68722152709961, 267.3583679199219]"", ""class_name"": ""car"", ""confidence"": ""0.45659008622169495"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007542"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,14,"{""bbox"": ""[379.6007385253906, 254.32411193847656, 450.35101318359375, 299.066162109375]"", ""class_name"": ""car"", ""confidence"": ""0.40844014286994934"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007598"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0001"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_03.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S001""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,15,"{""bbox"": ""[588.7674560546875, 131.3787078857422, 732.2921752929688, 247.4073028564453]"", ""class_name"": ""car"", ""confidence"": ""0.3029005229473114"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007601"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_03.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,16,"{""bbox"": ""[1271.287109375, 342.3551330566406, 1501.5345458984375, 446.6730651855469]"", ""class_name"": ""car"", ""confidence"": ""0.7310709953308105"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007612"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,17,"{""bbox"": ""[619.7171630859375, 363.3228454589844, 702.2745971679688, 415.7449951171875]"", ""class_name"": ""car"", ""confidence"": ""0.36684709787368774"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007612"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,18,"{""bbox"": ""[649.7044677734375, 365.1709289550781, 703.2233276367188, 414.5826721191406]"", ""class_name"": ""car"", ""confidence"": ""0.2672843039035797"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007612"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0010"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S010""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,19,"{""bbox"": ""[1570.6190185546875, 202.38491821289062, 1654.0928955078125, 257.1432800292969]"", ""class_name"": ""car"", ""confidence"": ""0.6250323057174683"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007621"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,20,"{""bbox"": ""[174.51773071289062, 202.93002319335938, 259.0520324707031, 220.7113037109375]"", ""class_name"": ""car"", ""confidence"": ""0.44699934124946594"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007650"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_05.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,21,"{""bbox"": ""[0.19255828857421875, 210.45164489746094, 242.57876586914062, 432.9249572753906]"", ""class_name"": ""car"", ""confidence"": ""0.3570086658000946"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007655"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_05.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,22,"{""bbox"": ""[1365.85986328125, 372.00433349609375, 1457.041259765625, 472.9460754394531]"", ""class_name"": ""car"", ""confidence"": ""0.505763053894043"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007664"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0006"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_05.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S006""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,23,"{""bbox"": ""[1654.7017822265625, 152.912353515625, 1919.9847412109375, 371.5888366699219]"", ""class_name"": ""car"", ""confidence"": ""0.4625752568244934"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007661"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,24,"{""bbox"": ""[1841.231689453125, 56.869571685791016, 1920.0, 251.3924102783203]"", ""class_name"": ""truck"", ""confidence"": ""0.2606525421142578"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007580"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,25,"{""bbox"": ""[1289.3817138671875, 243.55125427246094, 1438.776123046875, 323.805908203125]"", ""class_name"": ""car"", ""confidence"": ""0.4766819477081299"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007585"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,26,"{""bbox"": ""[273.0211486816406, 302.46343994140625, 328.2491149902344, 416.0907287597656]"", ""class_name"": ""car"", ""confidence"": ""0.6733901500701904"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007626"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0001"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S001""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,27,"{""bbox"": ""[437.79730224609375, 283.635498046875, 499.5272216796875, 386.888671875]"", ""class_name"": ""car"", ""confidence"": ""0.6130262017250061"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007626"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0002"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S002""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,28,"{""bbox"": ""[1308.9666748046875, 221.24542236328125, 1365.4940185546875, 253.94482421875]"", ""class_name"": ""car"", ""confidence"": ""0.34966567158699036"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007635"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0007"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S007""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,29,"{""bbox"": ""[1391.71142578125, 216.30117797851562, 1537.8350830078125, 270.9526062011719]"", ""class_name"": ""car"", ""confidence"": ""0.2663554251194"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007635"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,30,"{""bbox"": ""[1350.7681884765625, 147.86585998535156, 1412.628173828125, 204.88009643554688]"", ""class_name"": ""car"", ""confidence"": ""0.4844915568828583"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007672"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S007""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,31,"{""bbox"": ""[213.5745391845703, 112.80322265625, 296.9659118652344, 181.32986450195312]"", ""class_name"": ""car"", ""confidence"": ""0.4225141704082489"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007672"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0009"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,32,"{""bbox"": ""[41.89322280883789, 106.97801971435547, 119.0699462890625, 137.5908660888672]"", ""class_name"": ""car"", ""confidence"": ""0.2884393036365509"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007672"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0014"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S013""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,33,"{""bbox"": ""[1154.4501953125, 296.4366760253906, 1209.1514892578125, 338.3385009765625]"", ""class_name"": ""car"", ""confidence"": ""0.4957488477230072"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007673"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0001"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S001""}"
