sample_token,media_id,vehicle_rank,crop_x1,crop_y1,crop_x2,crop_y2,target_intersection_fraction,view_b_sha256,bytes
c369b4fcc2fb3905a50f84157acad67f599709a39b497c2592005f22898db7b4,IMG_007374,1,0,0,1920,1080,1.0,d8898a3f8bf1a5113e845d482cc765cad1aa76c8ffd49bb245d50744483ba46c,162176
ca827918de8d22c0cd591284451d6fc435086c824b0a17cac917152375f24cc5,IMG_007376,1,0,0,1920,1080,1.0,8e3ab014044287ad895080c1e42ce958277624c59be6c0ca5e3bf4258b8b0314,146291
021fad0e257f476152c3cbb12b778c1330235dc5245568fac23b3e14c2e1f2af,IMG_007377,1,0,0,1920,1080,1.0,4f500d77d000ef0ff444735cec035647c7d58f8d88bff4c38d454622c63cbcfb,127797
115d7f60d1099d93d6cbb63f7136361142d3f7a60a35fb0fc66a35a8b9060004,IMG_007379,1,0,0,1920,1080,1.0,eccee00962a6fc2ee58280975fb9b8e254f2b0ffb20a5c100f044de4f31d5d33,129394
60d8fbd08871c3a8f245f19f2db5292d597d5ef6fd4714a2b2a9b0e3aae284c1,IMG_007383,1,0,0,1920,1080,1.0,ef2b229df4457635e53ef2c009126fd3bbea19f86cd9273c714ffaf2c80ede4a,97229
60d8fbd08871c3a8f245f19f2db5292d597d5ef6fd4714a2b2a9b0e3aae284c1,IMG_007383,2,0,0,1920,1080,1.0,d25d8bbdb0a1381f33846cd3be60ca0fe5196e8761e14c66a17362e988187184,97475
61cbf5bbb92418936367bf624ef14082d27221510971acfd950d5fa4c775e825,IMG_007384,1,0,0,1920,1080,1.0,cb177e76151f6025f31b13ee4bc75bff69af216a94c625e9b2ca4992f077d127,131315
482f3cd56cf7d237c064dfc2fa622c5898c1b955ebe497bd4f1cac6c1b1b60b4,IMG_007385,1,0,0,1920,1080,1.0,0f40d61574ce1499ba6b67b6ec335a6cee9c9caaed5c8e42bc019191fda0f040,127802
3d7af2dd16e3c80712898605dc1af8d3b352f2dea87631ddd195fa829166d796,IMG_007387,1,0,0,940,1080,1.0,3a9ebfc87a9f934309b9f5d9e715052419324cee4c5eeaa0438ed809f443f939,150453
3d7af2dd16e3c80712898605dc1af8d3b352f2dea87631ddd195fa829166d796,IMG_007387,2,0,0,1920,1080,1.0,74bdb3d7714fbfff7e00bd70b4306e4034944a07abd065b5995eead87e8f54d7,121280
82be2f1f59d729364c06da6c80690079ec3bff55bdc911269ea28e51eb43c531,IMG_007388,1,0,0,1920,1080,1.0,76bee762a9838f3fbf1653056c926947a4a3f5d96ec3faa6c0b6a6bb4bced828,133594
ae4e9a93f86c14ce1e99bcfab9d46c1fbe3eb0f50e75254a37f7d03be374c9fc,IMG_007389,1,0,0,1920,1080,1.0,a18c99e4e8c75bed14282d957e1597a667079b90531ab8da4961c95298211cef,156305
09f6d8c971bcafdb24b6dd32111a4ef16ea4a68175d113c31dc3d2a71382cf56,IMG_007392,1,0,0,1920,994,1.0,004b30e38ea5342aa8a62366da08622ef05fcd597d597e1b62581320657b9621,137798
8e98b0e2945a024316dbdcd0a03e37a0fcfa1e738866eb807616f0c40079bde2,IMG_007393,1,162,0,1762,793,1.0,a8bc55a7032e53c9cd8816a323861e3ddfb2160234146e4f33c1c0dbd68f1da6,112404
b1222e58238bff25a9daefa7676c1f723c39903d5f820c7c17649a415754d34b,IMG_007394,1,0,0,1920,902,1.0,59911e9bac2c1fc8f10bb5c1aa4907896457b2851ddc927874108a629adfab6a,117098
644abcee17bedddc5b57b7e2f6241d7bdcafd6870043073405879da1936fa2c4,IMG_007396,1,0,0,1920,1080,1.0,8bf6ff11f1378f2c1211b3351c551eec184afadb164e200121db9d9f90822d70,144102
644abcee17bedddc5b57b7e2f6241d7bdcafd6870043073405879da1936fa2c4,IMG_007396,2,0,0,842,1080,1.0,b80e3eaace68b97b20265f8e763be4d83e6ddcdf39d3ccc4308b17d9a1ac6053,148183
cbbc4a2ec266a774d09455e1511e71b9f1ba203a0762ea6dcee93105c5efb4ef,IMG_007397,1,0,0,1920,1080,1.0,2add1fb89f7b23822b3bdf33e8f3cddfdbc1f9600f557f32839d76c19389a89a,124183
cbbc4a2ec266a774d09455e1511e71b9f1ba203a0762ea6dcee93105c5efb4ef,IMG_007397,2,0,0,1499,790,1.0,f2db0fc99327f0bc55bf68c93dc6e92256bdb064e5d0d1d97bfbc84b7af2d4f9,112438
e95af0c29b4f154acac78c0e00d00b04f2f95050f2f4dd67e3648205a4acdd96,IMG_007399,1,0,0,1920,1037,1.0,61e8e94df5b875579288435dea832fb9f6ba8a4043d2c7d6f9ec27f14e8763c5,146550
3f3dbbee559621e532eb727d4b1332cad71ae44ab7dd48c6bf78c203ef8923f7,IMG_007677,1,0,0,1920,1080,1.0,d51ad689f87d22e1dd85175233b33dbd1deaa81d7ab62dc592587bff0e93b695,102928
21a1590bbd015f63b661f1c5ac813c7d7926e7b446df2f66e8e37e0183a73fdb,IMG_007678,1,0,0,1920,1080,1.0,330c2b353612f70f10b0a1335813d3b716c3bce8ce55747de4b97f0e58c33374,101749
aaa558499c3e5f6497d0c5d34b9e39e023fa64ef65859c2e422b6e867f93a24c,IMG_007682,1,0,0,1920,1080,1.0,a406e229f905baff67d2ac5944f4814e3920d99b8695349c1d137b44e0d5c5d5,107551
8229466112e3d4ed5c1a6b4934aa506730d8dac58da5ac39331eb8803d558164,IMG_007683,1,0,0,1920,1080,1.0,c3090e89fce7ac0a97bf0874174651a0b98d7ef9913fd53ef29f3541d831199c,114724
fef2749a59f5eb3e394e8b3c66ab81e3edac3aaed4a79db1ec9f29ef14815909,IMG_007684,1,0,0,1920,1080,1.0,8e93f388e88e567df52a5cfa4925cee61320fa0c9fd4ed7027bb9a2cb7dafd99,120123
b6775937538cd3b3b0fd8b751169f2b47edf3f60cff7cf8f135d2264c668044d,IMG_007685,1,0,0,1920,1056,1.0,4ff4875ffa05e7cb12f71fb78fe4911fd1d3428a8aa38c6bfa6121468be577f4,133332
06b846f992e5e9496fb1712983f2b834aef0b42043b2e5173df22314e39e0773,IMG_007686,1,0,0,1843,1080,1.0,fd44431bb225f8382a52c23eb67e292e8e99bd28b03d1f4a1b4e7dbb59ce1fb4,108286
a0c79e9bd415c42fb22cd2481d2180f0c5866bf4476e880bb11e5dc0e0f6a27d,IMG_007687,1,0,0,1920,1059,1.0,c9982f513ce86be8093862c0e436955bf5060bf3e08de616c544e948ef326efc,119508
d4a670b2b5ef209beb611494a3015ddbafc0bb6fab6770e933b1194733338166,IMG_007688,1,0,76,1920,1080,1.0,713d056c431e2e25db5262628b4b0b8ee516f066e2255eb6f5f53dc13c21b9d1,94441
57661e34744042776016b742841431e6185af6983a67939ecf322987e50ceac6,IMG_007692,1,1,0,1793,1043,1.0,db65359bbbe75c51c8ab3401452cadd68b00571ec181148b90f7aa22b9c61f25,126599
57661e34744042776016b742841431e6185af6983a67939ecf322987e50ceac6,IMG_007692,2,1025,0,1920,820,1.0,b1bea36c6f552a79786f776895cdf19cb4e28c3bb187d6a0ee6eb32286127623,165498
589a7a82fbd00ddfed2d2fda0f43dd2fc012b443527962b4681459733b262d3f,IMG_007693,1,0,0,1920,1080,1.0,59a27e785c88535948186848f484cd7605b527c68b610955d8482985c62692aa,137476
6287d3374d5f310bab05fad89b41fefd097e43c8502cab425b878fbdb3204f7b,IMG_007694,1,0,0,1920,1027,1.0,b8d574b743163c14bfbc36fb0eadd7aeef5d28a9b0b9566b3adf347142f6c171,132606
391012385732f534a142750b006592a7dd1dafcc811c511f54a99b991a3755cf,IMG_007695,1,107,0,1798,1012,1.0,c6698c452a1bf35ad96da8e37bfbfc363af698f7fbceb6b6621b2d76a6dcb2e7,139593
c82ed00f0031e4446e7c201ce3bdf2500e7977645be58af633adf6c296bb4a2c,IMG_007697,1,0,0,1920,880,1.0,cd32c2ced194a8dfe68ee50e7171c31dbf2a115507cc31321f666303ee83de3b,95158
142097accb45b37171295dcea4883fd59a6d6dd6200ec94c65276022e955568d,IMG_007700,1,59,0,1900,1059,1.0,1850d2a5365495915b8665b2cd4c72d2eaeb95ba8a3ea31534f5c9f9ef7ac7b8,101037
c8dc34276c63f0048a5b169d426bdbe112e190a95ab64284f30b000bd950195a,IMG_007702,1,691,0,1920,1080,1.0,57ea0075fb5c110315fade8eed92dfa9f34d7cc354aaa1eb5069ec68b2449764,213484
84728b5b12ea93b026bd9e2c8b3c7fe4f4321c435431e87edc76d1fce83900d5,IMG_007704,1,308,222,1029,635,1.0,2ba04db4b40ea56d5743e8dd8d84814a800da73801a6fecd4f490ac141ba83cd,78898
babb28f796bc063ebb7ad4f57a5b51cb703e893f68a2ef6c0490ca8fc56c2a3e,IMG_007706,1,944,62,1920,423,1.0,a9d9fd97194d9ee3ee05a1c89a21b819d94e3a2b445533ad8e63b64fdfa0fb1b,74641
6b2177600d9910901fbe57e3f0fc77cb187c02641a87a4f20217f21fcd2f88a2,IMG_007707,1,0,0,1855,1046,1.0,37397ad3399cf0ec4054cc54a60749aba91a0b59d437f3482f93d7b8149ba71f,82092
6b2177600d9910901fbe57e3f0fc77cb187c02641a87a4f20217f21fcd2f88a2,IMG_007707,2,0,0,1855,1043,1.0,a936ae414ce66eedc18143fb6be9896ca4902c5e88d89fee3727f38e986e9dcd,81334
e919b543d841ab0a10698ec3dc13b85b812eb2fae1f187d230de5f3d291fdb44,IMG_007709,1,0,0,1920,1080,1.0,c30ba73a3c0bee94c990d3954795ed896f9a8eadbea7834622f9ceb67e3f52c2,90579
58a5900c349081e06feff1c29829f52d749e9b9b4b998176ce73d4c4c2904005,IMG_007710,1,246,0,1668,921,1.0,4ac239354746aa0106112becf7bee9362633d038ac6865443552d57b840ef097,159568
db5e9c6da136062ae3ed002e4f973187180033a222c8af63a2897c247112c9d1,IMG_007712,1,67,0,1789,1040,1.0,f8fd79bccc125f09eaee5d95cd29d794cf2721a3cfdbc7e8905cccbe81159fef,108541
7201e1d0167c91c3d806bd8c4fd8bb01cb34975139fc9ee0c896973eff9c0259,IMG_007713,1,0,0,1920,1080,1.0,67f709a0052971246b73709e2113a2200e6386ba472353ea63f8bd2bf240fcfa,123848
356b3025552e46203ee9fea8d4909536a9c6949991a060e358a4d465f7c770f3,IMG_007714,1,13,0,1920,1080,1.0,c549978bdbdd59d22adab37ba8fd064fd19313c1018c0554fdc7e1a161e906b6,101647
